ID,electricity_consumption
7850,343.88593
7851,333.76218
7852,274.27206
7853,243.56184
7854,357.87024
7855,337.40005
7856,371.59573
7857,331.19974
7858,330.80496
7859,274.0329
7860,274.91876
7861,345.9949
7862,362.38776
7863,326.1404
7864,362.19196
7865,406.06137
7866,426.10287
7867,347.1498
7868,386.51553
7869,453.4069
7870,408.29263
7871,317.7945
7872,397.01825
7873,359.962
7874,390.06937
7875,367.90457
7876,269.98392
7877,275.73047
7878,302.82565
7879,249.89493
7880,289.28226
7881,367.1272
7882,344.80524
7883,281.4916
7884,303.24582
7885,454.41147
7886,425.6164
7887,424.88858
7888,413.47696
7889,379.89935
7890,349.66708
7891,427.34058
7892,352.93552
7893,414.00452
7894,369.09906
7895,437.63464
7896,454.88562
7897,434.76816
7898,418.90646
7899,501.55664
7900,354.15298
7901,323.40198
7902,440.9622
7903,271.38226
7904,285.9695
7905,286.93442
7906,321.83154
7907,269.89432
7908,256.47235
7909,316.55658
7910,314.7766
7911,296.21985
7912,348.97195
7913,421.21692
7914,447.45764
7915,370.74432
7916,443.11746
7917,304.85544
7918,423.19635
7919,412.4373
7920,486.18918
7921,468.64258
7922,468.1994
7923,480.097
7924,350.93173
7925,336.71854
7926,426.52283
7927,348.6558
7928,332.13324
7929,303.56262
7930,283.2519
7931,280.15152
7932,252.38408
7933,323.74622
7934,337.75687
7935,382.0648
7936,404.43265
7937,456.19672
7938,398.52002
7939,542.2617
7940,437.7382
7941,424.32373
7942,388.144
7943,503.7104
7944,443.48282
7945,513.122
7946,512.69183
7947,436.2871
7948,398.80243
7949,354.31168
7950,449.9816
7951,306.04083
7952,328.6993
7953,271.81464
7954,338.8271
7955,287.08746
7956,256.9538
7957,382.246
7958,545.73114
7959,458.66028
7960,447.158
7961,394.95074
7962,456.8696
7963,377.9226
7964,294.81747
7965,391.09082
7966,352.18442
7967,420.99106
7968,363.73798
7969,378.0044
7970,395.7358
7971,370.09335
7972,308.5103
7973,337.153
7974,352.09067
7975,357.05893
7976,279.55353
7977,349.0793
7978,289.60196
7979,268.9784
7980,235.91812
7981,317.42725
7982,302.03394
7983,298.52188
7984,243.42824
7985,345.33035
7986,301.10623
7987,392.70407
7988,334.49908
7989,321.65247
7990,343.24063
7991,334.9224
7992,425.17685
7993,426.33917
7994,408.08496
7995,489.9001
7996,390.53183
7997,356.76935
7998,340.79187
7999,336.0172
8000,262.95935
8001,242.40466
8002,272.26117
8003,266.21152
8004,246.72427
8005,281.83487
8006,240.39905
8007,231.11646
8008,252.88785
8009,289.4041
8010,282.45477
8011,242.24516
8012,251.74371
8013,268.63037
8014,345.30356
8015,345.47562
8016,357.18182
8017,362.22308
8018,434.34363
8019,383.133
8020,406.2589
8021,270.29807
8022,421.87503
8023,338.2397
8024,367.77875
8025,379.0511
8026,315.1847
8027,308.44788
8028,338.1928
8029,366.7404
8030,319.57712
8031,349.54605
8032,429.90613
8033,441.0441
8034,354.9916
8035,424.15237
8036,474.85654
8037,486.5273
8038,486.51343
8039,420.11142
8592,301.93134
8593,342.42413
8594,403.61624
8595,365.617
8596,267.87033
8597,247.29686
8598,308.58875
8599,257.61218
8600,375.6588
8601,325.59476
8602,245.2996
8603,244.25389
8604,264.79703
8605,258.76544
8606,237.31187
8607,234.85062
8608,313.71298
8609,263.14853
8610,293.39648
8611,321.1708
8612,277.65952
8613,372.47437
8614,327.6145
8615,350.56256
8616,272.06403
8617,349.15894
8618,397.81458
8619,362.72998
8620,346.9862
8621,264.86444
8622,315.61298
8623,346.15912
8624,373.9207
8625,300.1367
8626,281.22748
8627,274.60852
8628,236.18663
8629,273.75604
8630,267.21017
8631,235.66586
8632,351.1362
8633,406.56116
8634,304.1716
8635,414.6386
8636,396.0027
8637,495.56476
8638,415.94342
8639,457.24536
8640,310.6153
8641,384.55792
8642,339.2236
8643,308.14246
8644,276.39755
8645,285.44244
8646,314.74277
8647,262.6584
8648,299.09143
8649,286.67386
8650,287.7499
8651,296.1031
8652,301.76248
8653,336.23898
8654,285.8183
8655,293.5175
8656,421.34235
8657,460.79422
8658,448.9521
8659,427.10355
8660,364.76556
8661,472.4652
8662,426.11868
8663,390.16174
8664,384.69247
8665,383.0133
8666,344.14035
8667,413.8537
8668,300.92728
8669,291.5458
8670,238.08455
8671,269.85907
8672,275.3687
8673,376.0483
8674,282.38058
8675,275.9344
8676,257.29315
8677,262.78622
8678,277.16583
8679,342.67282
8680,351.1171
8681,381.1862
8682,423.75787
8683,413.05957
8684,353.5589
8685,466.2739
8686,386.74908
8687,334.43835
8688,429.84567
8689,471.2765
8690,431.54532
8691,478.17365
8692,311.86353
8693,328.1941
8694,291.98608
8695,281.80145
8696,341.54523
8697,358.2197
8698,367.82556
8699,292.7137
8700,280.00775
8701,274.81104
8702,379.42017
8703,241.16884
8704,321.49942
8705,353.80673
8706,297.87012
8707,285.3618
8708,345.43472
8709,337.4773
8710,235.08897
8711,236.8378
8712,243.22284
8713,302.859
8714,483.56238
8715,477.6777
8716,363.14868
8717,435.4522
8718,324.7315
8719,417.2112
8720,339.34192
8721,411.8771
8722,357.1862
8723,331.34973
8724,437.33215
8725,375.128
8726,465.16083
8727,430.33563
8728,476.5876
8729,474.624
8730,431.8199
8731,428.89807
8732,442.29688
8733,535.10175
8734,354.98868
8735,393.92743
8736,343.92123
8737,437.63605
8738,357.2783
8739,386.38947
8740,340.51645
8741,252.3398
8742,274.54114
8743,335.63657
8744,286.86246
8745,317.0706
8746,272.99066
8747,253.86815
8748,251.22624
8749,288.59613
8750,292.59796
8751,271.344
8752,286.76456
8753,381.2448
8754,328.5785
8755,391.65225
8756,373.2442
8757,496.12277
8758,334.10843
8759,334.30417
9312,276.27554
9313,303.23218
9314,286.1968
9315,239.6634
9316,219.00087
9317,236.58473
9318,228.4867
9319,215.42278
9320,217.98045
9321,222.77618
9322,241.92728
9323,211.83272
9324,240.36798
9325,213.05011
9326,234.94348
9327,204.43169
9328,221.77527
9329,282.53677
9330,250.03659
9331,293.5371
9332,235.86954
9333,343.0886
9334,285.07614
9335,375.98785
9336,340.62405
9337,271.56238
9338,382.08844
9339,294.74597
9340,320.1529
9341,262.94785
9342,264.80417
9343,277.133
9344,359.50836
9345,246.9726
9346,291.55603
9347,253.00769
9348,276.95767
9349,269.96933
9350,256.57944
9351,247.81502
9352,232.29836
9353,250.98453
9354,294.26556
9355,300.9681
9356,231.89247
9357,311.14282
9358,368.7479
9359,362.06525
9360,336.35596
9361,349.6715
9362,436.1537
9363,350.2211
9364,320.8
9365,285.93225
9366,345.20392
9367,325.76532
9368,326.87067
9369,291.776
9370,324.68628
9371,268.43488
9372,250.42476
9373,286.88586
9374,313.45422
9375,252.62502
9376,268.03122
9377,306.41238
9378,285.04977
9379,430.44708
9380,349.18533
9381,399.8778
9382,327.06763
9383,430.57248
9384,346.2604
9385,270.5876
9386,276.76514
9387,381.28113
9388,269.37817
9389,306.33685
9390,365.8049
9391,258.25433
9392,283.82324
9393,242.47997
9394,283.1599
9395,257.5903
9396,253.31721
9397,269.53262
9398,282.98386
9399,281.72763
9400,303.47717
9401,284.57352
9402,281.22757
9403,315.6082
9404,287.3281
9405,445.62854
9406,406.90607
9407,398.72192
9408,495.38596
9409,486.48236
9410,501.68045
9411,400.4535
9412,356.3033
9413,286.68137
9414,316.8684
9415,405.53644
9416,395.38107
9417,390.57632
9418,336.45728
9419,328.63266
9420,364.8671
9421,407.8037
9422,575.5384
9423,517.2406
9424,560.8957
9425,450.19907
9426,487.67676
9427,528.1168
9428,493.34482
9429,508.15958
9430,498.66147
9431,565.11115
9432,412.96085
9433,325.1289
9434,401.554
9435,340.54825
9436,240.63797
9437,261.18967
9438,258.38574
9439,236.63393
9440,336.17773
9441,244.318
9442,272.48975
9443,237.22037
9444,257.66837
9445,285.35425
9446,308.7013
9447,255.38025
9448,340.32837
9449,349.32114
9450,262.58588
9451,403.49518
9452,287.87915
9453,384.59863
9454,294.08624
9455,339.77
9456,364.28674
9457,388.37906
9458,412.0267
9459,415.51822
9460,269.49023
9461,228.30602
9462,303.76428
9463,310.04547
9464,285.57715
9465,285.41595
9466,284.13928
9467,335.05994
9468,356.2417
9469,393.90222
9470,371.24316
9471,540.08734
9472,509.24512
9473,483.2301
9474,550.80975
9475,566.43365
9476,489.94528
9477,490.23627
9478,499.74817
9479,605.19354
9480,565.5911
9481,499.4896
9482,604.66534
9483,545.8975
9484,450.65155
9485,460.647
9486,339.9007
9487,420.63928
9488,496.67914
9489,332.55222
9490,297.6949
9491,263.36572
9492,257.9862
9493,266.51477
9494,250.42967
9495,226.2404
9496,234.49304
9497,238.7006
9498,230.94112
9499,264.83276
9500,233.05644
9501,258.5759
9502,230.41171
9503,232.33641
10056,321.90195
10057,334.02985
10058,300.89032
10059,299.82413
10060,355.0549
10061,320.94757
10062,326.66812
10063,398.32675
10064,388.13434
10065,418.419
10066,409.84473
10067,392.50037
10068,417.4967
10069,410.55045
10070,428.5703
10071,322.21097
10072,454.4559
10073,396.3491
10074,395.88757
10075,430.59613
10076,343.40622
10077,397.92682
10078,352.6262
10079,261.99664
10080,291.2548
10081,319.64285
10082,290.21454
10083,288.43375
10084,240.38437
10085,238.03603
10086,244.9685
10087,261.9666
10088,232.0118
10089,233.21358
10090,245.43904
10091,205.1608
10092,242.70654
10093,237.29002
10094,249.46097
10095,210.62367
10096,252.46703
10097,278.03714
10098,243.0858
10099,278.04443
10100,266.87122
10101,351.69427
10102,226.62904
10103,230.97044
10104,256.26077
10105,298.2901
10106,315.5027
10107,367.58212
10108,348.15704
10109,322.08374
10110,312.98523
10111,301.85675
10112,273.17758
10113,270.58643
10114,292.73087
10115,272.47284
10116,281.05057
10117,318.0487
10118,286.22214
10119,268.82053
10120,254.49184
10121,284.94666
10122,371.3302
10123,266.53967
10124,297.35324
10125,423.52475
10126,255.56323
10127,364.5127
10128,387.40622
10129,349.8897
10130,356.52734
10131,488.71494
10132,408.71866
10133,436.25137
10134,562.319
10135,434.67102
10136,513.2466
10137,463.13184
10138,406.11035
10139,463.83945
10140,428.97394
10141,506.55923
10142,411.4223
10143,360.55267
10144,391.76468
10145,414.28595
10146,351.49118
10147,369.19394
10148,397.37616
10149,498.73434
10150,422.60468
10151,518.71155
10152,474.2564
10153,588.5418
10154,584.2675
10155,552.31915
10156,477.26804
10157,471.30112
10158,538.2935
10159,518.75183
10160,453.42346
10161,469.82062
10162,403.71002
10163,414.9686
10164,403.4437
10165,447.80038
10166,432.91364
10167,390.79556
10168,448.83206
10169,427.57962
10170,373.2309
10171,361.0102
10172,498.8041
10173,404.22855
10174,428.54388
10175,341.7783
10176,378.8004
10177,356.3627
10178,611.3101
10179,618.7925
10180,553.81445
10181,521.20123
10182,544.5078
10183,522.73785
10184,535.35297
10185,520.91034
10186,385.5716
10187,443.63513
10188,454.0341
10189,488.11514
10190,519.37445
10191,546.833
10192,526.7426
10193,477.9129
10194,570.60645
10195,532.1327
10196,592.26025
10197,568.0166
10198,540.9488
10199,657.3246
10200,598.0216
10201,522.7057
10202,545.9975
10203,667.47925
10204,554.5201
10205,474.25336
10206,488.7735
10207,493.6145
10208,559.9788
10209,561.0021
10210,478.60498
10211,537.42084
10212,569.5276
10213,641.4086
10214,566.09064
10215,451.72745
10216,560.13135
10217,453.15652
10218,550.8112
10219,525.0924
10220,786.4844
10221,744.9094
10222,500.67154
10223,456.99017
10224,431.88937
10225,427.59723
10226,440.97586
10227,431.43805
10228,346.32614
10229,363.0324
10230,355.13602
10231,363.5314
10232,404.60513
10233,351.9416
10234,361.1889
10235,358.98325
10236,406.05157
10237,497.48257
10238,352.872
10239,383.8726
10240,796.7811
10241,692.9344
10242,747.2275
10243,647.6417
10244,618.53485
10245,728.9881
10246,646.108
10247,713.69104
10800,364.4065
10801,261.98203
10802,308.92688
10803,336.11932
10804,266.8003
10805,270.442
10806,222.89502
10807,242.8415
10808,335.3959
10809,288.57462
10810,271.49854
10811,302.3127
10812,333.84674
10813,275.93933
10814,311.9459
10815,317.17355
10816,251.43413
10817,361.80713
10818,321.97745
10819,269.0582
10820,339.803
10821,320.02045
10822,388.02765
10823,430.3324
10824,378.20184
10825,444.3726
10826,348.97308
10827,338.59167
10828,281.6034
10829,244.5802
10830,303.65994
10831,258.7708
10832,296.73096
10833,280.80612
10834,258.60846
10835,236.2689
10836,240.04073
10837,247.7255
10838,248.92497
10839,233.45358
10840,224.18965
10841,277.4473
10842,223.1477
10843,222.43187
10844,286.48215
10845,277.67172
10846,331.63055
10847,327.0494
10848,277.17236
10849,232.691
10850,273.26178
10851,225.18083
10852,246.7567
10853,236.3625
10854,234.034
10855,244.23021
10856,250.88504
10857,262.86856
10858,276.5445
10859,269.0475
10860,243.01193
10861,258.07968
10862,268.92688
10863,243.03893
10864,282.85953
10865,323.43536
10866,270.9675
10867,225.60612
10868,264.50854
10869,243.98549
10870,282.68463
10871,297.3945
10872,382.46057
10873,285.4503
10874,377.89056
10875,258.64774
10876,255.72534
10877,281.21765
10878,371.77838
10879,352.6533
10880,300.99698
10881,316.77945
10882,302.86932
10883,313.69226
10884,313.4705
10885,273.07666
10886,246.28618
10887,237.17775
10888,223.34488
10889,231.41219
10890,217.01938
10891,213.6043
10892,204.12082
10893,214.11682
10894,236.00078
10895,222.43793
10896,217.87178
10897,185.21912
10898,227.61664
10899,220.67867
10900,228.18913
10901,235.98454
10902,214.44513
10903,233.2252
10904,228.42552
10905,240.92766
10906,238.52669
10907,217.65443
10908,213.74454
10909,225.33083
10910,222.74927
10911,193.92253
10912,193.55043
10913,217.11346
10914,196.57834
10915,221.5853
10916,200.49863
10917,254.72195
10918,221.62222
10919,266.70312
10920,239.5165
10921,204.24641
10922,243.22198
10923,208.29198
10924,217.20038
10925,223.6226
10926,207.8002
10927,214.11926
10928,217.67929
10929,205.0911
10930,222.72171
10931,215.83322
10932,221.37991
10933,228.36401
10934,223.96613
10935,215.79369
10936,202.04
10937,226.29706
10938,208.05797
10939,226.65897
10940,230.43323
10941,225.674
10942,224.07307
10943,228.37604
10944,252.11179
10945,196.0881
10946,270.64432
10947,260.665
10948,234.3401
10949,276.29364
10950,286.47116
10951,388.36716
10952,307.21725
10953,284.1268
10954,275.5238
10955,270.02905
10956,256.69644
10957,301.9739
10958,283.2812
10959,235.97089
10960,245.02834
10961,241.69443
10962,233.47562
10963,244.7909
10964,223.47565
10965,233.377
10966,223.61641
10967,218.61787
11520,286.62082
11521,264.24042
11522,223.17168
11523,254.58191
11524,240.84976
11525,228.61215
11526,221.91182
11527,230.93475
11528,236.38397
11529,217.18594
11530,208.16945
11531,203.01425
11532,215.9818
11533,216.04475
11534,205.48338
11535,200.94627
11536,184.77759
11537,205.34628
11538,214.6777
11539,192.5966
11540,193.83144
11541,244.8363
11542,269.23685
11543,269.8504
11544,312.59412
11545,250.23253
11546,250.4394
11547,267.4437
11548,262.22202
11549,266.7328
11550,285.48734
11551,275.68042
11552,308.92914
11553,277.63455
11554,332.3598
11555,300.6599
11556,298.18832
11557,363.58646
11558,379.96103
11559,267.08942
11560,271.14944
11561,259.78156
11562,379.64978
11563,313.9777
11564,334.1426
11565,356.0469
11566,343.5116
11567,397.51688
11568,323.02698
11569,396.3647
11570,377.067
11571,368.0241
11572,334.8776
11573,356.79626
11574,357.70053
11575,412.48505
11576,378.6936
11577,227.96248
11578,233.51262
11579,212.87164
11580,212.87195
11581,219.23149
11582,207.21469
11583,187.5481
11584,182.4882
11585,196.16493
11586,197.60532
11587,172.59494
11588,188.32501
11589,177.0765
11590,183.12497
11591,201.17213
11592,186.5632
11593,171.19693
11594,193.66174
11595,190.68837
11596,187.74376
11597,185.31018
11598,195.7492
11599,229.11824
11600,238.74788
11601,194.77325
11602,197.82402
11603,218.70987
11604,232.41791
11605,248.5393
11606,242.0469
11607,200.38834
11608,220.75954
11609,198.9018
11610,242.66396
11611,229.9163
11612,245.76395
11613,214.44356
11614,227.17209
11615,234.19122
11616,243.93114
11617,215.26802
11618,240.50697
11619,316.2163
11620,295.97855
11621,302.37585
11622,308.68845
11623,304.2107
11624,319.56128
11625,251.7376
11626,264.9798
11627,253.40047
11628,245.79233
11629,305.40015
11630,261.59686
11631,229.29294
11632,254.9731
11633,249.41302
11634,255.7657
11635,242.43857
11636,234.34138
11637,247.38593
11638,268.86877
11639,286.77902
11640,341.31918
11641,351.8326
11642,322.83368
11643,405.43964
11644,374.11136
11645,388.80795
11646,356.92908
11647,416.172
11648,391.88416
11649,389.68958
11650,389.6199
11651,375.41852
11652,428.61935
11653,397.3246
11654,369.6948
11655,363.9766
11656,367.4574
11657,375.47134
11658,450.3101
11659,369.68103
11660,447.63828
11661,422.82648
11662,389.57562
11663,453.4769
11664,384.78275
11665,425.70422
11666,392.70813
11667,388.18146
11668,380.0892
11669,408.7384
11670,372.4942
11671,382.4634
11672,409.45883
11673,410.0561
11674,428.2129
11675,440.43124
11676,438.92993
11677,408.8468
11678,386.29773
11679,414.0997
11680,393.7181
11681,373.84686
11682,376.81384
11683,298.621
11684,324.91818
11685,277.59262
11686,291.11572
11687,351.88568
11688,332.41098
11689,359.74643
11690,312.03275
11691,409.89215
11692,377.16583
11693,394.75952
11694,424.01587
11695,409.06857
11696,410.07907
11697,386.89896
11698,393.7599
11699,423.47162
11700,378.02002
11701,345.64322
11702,276.36224
11703,304.53705
11704,350.12616
11705,381.12857
11706,327.1976
11707,325.466
11708,354.7751
11709,392.42422
11710,442.19412
11711,390.7668
12264,338.9651
12265,295.86658
12266,330.03424
12267,290.86697
12268,323.85193
12269,273.10757
12270,306.57184
12271,298.71927
12272,363.25223
12273,327.2074
12274,301.64987
12275,305.32935
12276,326.97974
12277,296.62302
12278,264.6939
12279,242.19026
12280,257.026
12281,237.06783
12282,222.5158
12283,242.85674
12284,257.8763
12285,250.48187
12286,252.60683
12287,244.27649
12288,250.11073
12289,274.67682
12290,296.45578
12291,316.453
12292,259.25415
12293,261.20306
12294,295.52866
12295,290.45355
12296,364.3619
12297,323.23465
12298,333.82434
12299,313.26205
12300,321.18585
12301,344.9301
12302,315.15363
12303,291.89224
12304,334.97543
12305,337.46066
12306,329.83664
12307,305.6557
12308,328.73322
12309,335.73288
12310,315.78735
12311,306.38657
12312,302.77124
12313,330.64508
12314,319.69864
12315,331.21777
12316,302.03183
12317,298.05798
12318,339.81665
12319,278.63812
12320,349.2115
12321,341.6387
12322,329.61554
12323,321.74173
12324,327.33975
12325,340.0825
12326,359.26215
12327,330.28934
12328,351.43994
12329,293.4986
12330,273.2449
12331,291.98602
12332,292.80286
12333,293.00284
12334,351.84976
12335,341.08994
12336,351.01572
12337,321.15042
12338,356.23474
12339,362.88324
12340,325.6247
12341,312.5507
12342,322.4232
12343,342.80548
12344,346.3241
12345,313.25717
12346,302.0053
12347,314.75964
12348,284.40027
12349,284.89926
12350,295.0748
12351,328.25385
12352,296.33032
12353,243.4985
12354,228.972
12355,254.80908
12356,284.49078
12357,326.47272
12358,264.17438
12359,286.8165
12360,277.24738
12361,295.73215
12362,252.07922
12363,281.39014
12364,273.39502
12365,284.39648
12366,296.84534
12367,256.77356
12368,302.44794
12369,253.27347
12370,280.18512
12371,266.92538
12372,245.9665
12373,255.50842
12374,238.55074
12375,241.53351
12376,254.39406
12377,232.28569
12378,233.13338
12379,220.70673
12380,243.70293
12381,239.28885
12382,247.31535
12383,248.0311
12384,263.8938
12385,259.373
12386,267.98456
12387,291.21878
12388,271.20645
12389,284.68826
12390,303.5758
12391,280.04828
12392,303.44986
12393,333.82825
12394,348.68906
12395,342.47617
12396,286.33878
12397,260.71674
12398,297.7906
12399,237.01398
12400,280.95874
12401,236.78023
12402,245.80597
12403,251.71239
12404,330.62048
12405,308.965
12406,315.46982
12407,312.16394
12408,322.8424
12409,373.06137
12410,317.754
12411,301.44785
12412,303.9129
12413,345.32495
12414,326.92657
12415,293.05554
12416,338.1565
12417,309.0
12418,294.88214
12419,329.46796
12420,294.8734
12421,315.44284
12422,373.99142
12423,301.54446
12424,319.14294
12425,280.7738
12426,305.9141
12427,274.7774
12428,360.42297
12429,377.78552
12430,317.47437
12431,385.59866
12984,321.3082
12985,299.78946
12986,323.0996
12987,310.7183
12988,339.95724
12989,324.70514
12990,369.27258
12991,326.8264
12992,402.175
12993,320.72162
12994,340.4753
12995,306.16925
12996,378.81293
12997,331.3009
12998,396.10913
12999,288.4477
13000,308.5548
13001,339.77774
13002,296.93802
13003,337.48047
13004,347.31836
13005,321.48486
13006,345.3903
13007,339.2973
13008,392.40674
13009,347.32306
13010,337.1165
13011,355.44562
13012,338.84702
13013,343.24026
13014,317.81805
13015,385.6211
13016,371.83032
13017,350.63916
13018,351.61948
13019,330.32602
13020,347.8283
13021,355.25137
13022,415.37534
13023,345.47653
13024,321.79468
13025,402.79248
13026,346.61346
13027,359.2644
13028,334.56354
13029,287.35648
13030,307.55328
13031,319.13718
13032,361.9738
13033,311.11234
13034,314.97882
13035,347.96567
13036,321.62012
13037,335.4465
13038,342.75153
13039,347.21866
13040,370.40323
13041,356.19742
13042,314.85028
13043,332.21878
13044,352.6274
13045,324.48648
13046,328.67212
13047,335.2268
13048,345.80066
13049,312.35394
13050,259.93335
13051,257.53003
13052,290.88986
13053,298.24908
13054,278.3542
13055,339.52698
13056,366.85513
13057,317.2117
13058,310.84348
13059,321.86584
13060,342.33667
13061,307.0353
13062,315.2895
13063,296.6905
13064,296.3428
13065,304.6837
13066,290.4021
13067,333.3646
13068,292.75623
13069,300.9608
13070,367.63535
13071,307.58603
13072,456.94876
13073,329.099
13074,318.17737
13075,343.00787
13076,311.187
13077,387.35654
13078,317.81808
13079,346.81036
13080,355.58197
13081,299.7311
13082,311.70056
13083,350.31042
13084,306.7919
13085,321.9757
13086,306.67764
13087,321.316
13088,341.82166
13089,311.13596
13090,325.5346
13091,328.31686
13092,339.73587
13093,366.0595
13094,385.17844
13095,311.05756
13096,350.97092
13097,413.21747
13098,359.03232
13099,332.33212
13100,297.53696
13101,341.29956
13102,386.00757
13103,423.23254
13104,409.46567
13105,381.8849
13106,374.10675
13107,371.0179
13108,335.27707
13109,379.7436
13110,373.8907
13111,416.9365
13112,386.4872
13113,362.26172
13114,375.8274
13115,364.05475
13116,363.2757
13117,321.62833
13118,358.62415
13119,269.20114
13120,310.30725
13121,276.50607
13122,279.03632
13123,292.1712
13124,345.02875
13125,352.84003
13126,289.70465
13127,384.9831
13128,349.09708
13129,347.96786
13130,399.73315
13131,402.58554
13132,357.17474
13133,365.71442
13134,374.80783
13135,414.37405
13136,402.4918
13137,367.72598
13138,427.48264
13139,376.65524
13140,423.674
13141,401.97845
13142,431.12823
13143,358.4595
13144,371.24976
13145,417.58728
13146,368.85623
13147,429.97748
13148,404.95746
13149,398.71362
13150,443.12646
13151,443.7267
13152,465.06042
13153,386.504
13154,363.109
13155,337.9712
13156,266.204
13157,303.0709
13158,297.31995
13159,289.3642
13160,324.25256
13161,295.16956
13162,267.54294
13163,290.27136
13164,284.51917
13165,284.6942
13166,273.4319
13167,250.09476
13168,281.1705
13169,305.63452
13170,264.70807
13171,277.21057
13172,288.47336
13173,314.95667
13174,276.0203
13175,291.004
13728,292.5235
13729,291.50284
13730,294.3752
13731,356.56854
13732,342.78107
13733,296.88068
13734,352.3043
13735,293.8845
13736,346.5882
13737,288.76282
13738,301.9206
13739,300.3739
13740,356.2098
13741,299.7912
13742,296.19672
13743,249.50984
13744,348.61108
13745,319.51996
13746,273.95773
13747,287.66263
13748,281.80386
13749,352.16315
13750,293.32812
13751,367.37344
13752,325.76404
13753,290.78156
13754,322.3759
13755,401.59683
13756,307.11478
13757,368.6286
13758,299.0952
13759,276.8409
13760,337.67578
13761,292.5251
13762,333.13156
13763,299.54855
13764,312.60315
13765,317.08405
13766,321.57678
13767,393.41272
13768,397.8976
13769,427.817
13770,291.66623
13771,312.83163
13772,336.00116
13773,351.55383
13774,311.8426
13775,333.09546
13776,330.55124
13777,361.26306
13778,324.72925
13779,359.86267
13780,318.29108
13781,304.73193
13782,344.99838
13783,281.32584
13784,315.04425
13785,332.2913
13786,323.2245
13787,344.72522
13788,361.78113
13789,313.69974
13790,338.57104
13791,288.4582
13792,312.0647
13793,318.15527
13794,328.45828
13795,353.34995
13796,354.52142
13797,311.93945
13798,374.3285
13799,268.15332
13800,334.61234
13801,310.3828
13802,273.23242
13803,318.15326
13804,280.8498
13805,327.38217
13806,275.41306
13807,279.34058
13808,321.4044
13809,276.7438
13810,333.91107
13811,262.52548
13812,277.0888
13813,246.50493
13814,260.0572
13815,273.9337
13816,309.69138
13817,329.8936
13818,264.56323
13819,299.21198
13820,351.09525
13821,287.44238
13822,333.2584
13823,305.58463
13824,297.89108
13825,288.58414
13826,296.65396
13827,310.41638
13828,314.3669
13829,298.57092
13830,299.75983
13831,297.35522
13832,283.88922
13833,268.45645
13834,286.79074
13835,273.17664
13836,281.93985
13837,249.19975
13838,297.2971
13839,347.8927
13840,283.1775
13841,438.18475
13842,306.4684
13843,339.23526
13844,302.74686
13845,304.06827
13846,291.8421
13847,278.0747
13848,334.73712
13849,276.4846
13850,285.18393
13851,288.5006
13852,298.40076
13853,292.7672
13854,345.2618
13855,293.7273
13856,327.555
13857,276.4196
13858,283.08804
13859,284.32156
13860,266.99765
13861,297.06122
13862,300.12238
13863,277.1269
13864,264.36673
13865,270.53018
13866,254.07826
13867,322.62994
13868,286.01477
13869,284.21545
13870,243.92532
13871,285.5376
13872,272.9156
13873,282.6093
13874,275.47534
13875,280.12344
13876,299.67902
13877,348.96417
13878,332.436
13879,309.65067
13880,278.11484
13881,250.53017
13882,286.33847
13883,286.13248
13884,302.96802
13885,318.06357
13886,283.44327
13887,295.03632
13888,265.6716
13889,286.4748
13890,269.112
13891,294.05203
13892,320.16208
13893,288.4816
13894,282.3578
13895,265.40463
13896,272.96997
13897,247.49353
13898,290.68005
13899,269.3782
13900,310.0393
13901,265.34244
13902,260.872
13903,314.39368
13904,335.5168
13905,273.97403
13906,306.92355
13907,307.64096
13908,326.395
13909,277.3925
13910,316.8214
13911,248.26494
13912,327.08585
13913,303.73422
13914,282.65918
13915,302.1324
13916,384.67383
13917,371.48004
13918,286.8133
13919,296.9408
14472,303.15024
14473,307.42172
14474,304.57794
14475,322.06488
14476,323.30725
14477,296.67252
14478,334.51025
14479,299.336
14480,352.0308
14481,329.53043
14482,341.77863
14483,284.3742
14484,321.2181
14485,287.69162
14486,283.96902
14487,259.77142
14488,309.0374
14489,325.3765
14490,321.05347
14491,325.61353
14492,303.159
14493,324.9203
14494,278.84003
14495,355.1095
14496,359.51065
14497,322.51382
14498,356.4818
14499,337.45355
14500,347.36017
14501,349.9258
14502,381.95505
14503,379.2955
14504,356.95914
14505,343.23056
14506,346.66702
14507,354.2202
14508,348.4204
14509,313.7667
14510,344.25467
14511,314.2459
14512,334.80786
14513,312.736
14514,325.96036
14515,334.51447
14516,366.9168
14517,329.6394
14518,331.57486
14519,329.06226
14520,379.20563
14521,320.4479
14522,403.23215
14523,360.26187
14524,389.167
14525,338.33368
14526,356.4168
14527,385.71246
14528,386.10684
14529,366.2567
14530,381.6491
14531,375.1236
14532,340.69705
14533,353.88538
14534,346.73813
14535,300.22583
14536,335.83325
14537,318.5972
14538,340.2935
14539,334.91776
14540,339.08838
14541,354.0381
14542,358.27762
14543,375.8056
14544,402.70117
14545,359.55164
14546,419.5437
14547,374.38486
14548,371.11264
14549,372.02484
14550,363.7098
14551,360.49127
14552,361.4574
14553,368.8457
14554,361.8215
14555,324.57617
14556,331.0412
14557,315.59406
14558,301.65543
14559,309.3285
14560,375.84857
14561,359.229
14562,361.8166
14563,364.89505
14564,406.4332
14565,357.73132
14566,331.02164
14567,369.6437
14568,384.22137
14569,363.3981
14570,376.75348
14571,393.9626
14572,378.51886
14573,386.86353
